stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,ineo_id,ineo_mnemoc,ineo_mnemol,ineo_noc,ineo_nol,ineo_nomc
2291,SEM06A,Sembat,44.83337900,-0.54980700,33063,,0,BSEMBA,1,3693,SEMB,SEM06A,2291,3693,Sembat
480,SEM45A,Sembat,44.81562900,-0.60941100,33318,,0,BSEBAT,0,3692,SEBA,SEM45A,480,3692,Sembat
2880,SER44R,Serpent,44.79179700,-0.63292800,33318,,0,BSERPE,0,3695,SERP,SER44R,2880,3695,Serpent
320,SER44A,Serpent,44.79148700,-0.63332500,33318,,0,BSERPE,1,3696,SERP,SER44A,320,3696,Serpent
9478,SCOSERA,Serpentine,44.81861700,-0.69436900,33281,,0,BSCOSER,0,,,,,,
9479,SCOSERR,Serpentine,44.81865000,-0.69443500,33281,,0,BSCOSER,0,,,,,,
9273,SCOSEDA,Serpolet,44.75891000,-0.62989200,33192,,0,BSCOSED,0,,,,,,
9274,SCOSEDR,Serpolet,44.75879300,-0.62963100,33192,,0,BSCOSED,0,,,,,,
3890,STM93R,Service Technique Municipal,44.90143500,-0.49689800,33096,,0,BSTMUNI,1,3698,STMU,STM93R,3890,3698,Sce Technique Mun
3891,STM93A,Service Technique Municipal,44.90185300,-0.49681000,33096,,0,BSTMUNI,1,3697,STMU,STM93A,3891,3697,Sce Technique Mun
5331,SIE71R,Sieyès,44.86100100,-0.72362100,33449,,0,BSIEYES,1,3702,SIEY,SIE71R,5331,3702,Sieyès
5332,SIE71A,Sieyès,44.86072100,-0.72390600,33449,,0,BSIEYES,1,3701,SIEY,SIE71A,5332,3701,Sieyès
9575,SCOSIGA,Signoret,44.87142700,-0.69485500,33449,,0,BSCOSIG,0,,,,,,
9576,SCOSIGR,Signoret,44.87145500,-0.69480600,33449,,0,BSCOSIG,0,,,,,,
1233,SBE54R,Simone de Beauvoir,44.86574200,-0.63585200,33162,,0,BSBEAUV,1,3703,SBEA,SBE54R,1233,3703,S de Beauvoir
399,SBE54A,Simone de Beauvoir,44.86547600,-0.63516300,33162,,0,BSBEAUV,1,3704,SBEA,SBE54A,399,3704,S de Beauvoir
9403,SCOBEAA,Simone de Beauvoir,44.84281200,-0.49457700,33013,,0,BSCOBEA,0,,,,,,
9404,SCOBEAR,Simone de Beauvoir,44.84288700,-0.49448000,33535,,0,BSCOBEA,0,,,,,,
2933,TLA52A,Simone Veil,44.87979900,-0.63704200,33162,,0,BTLAUTR,0,3924,TLAU,TLA52A,2933,3924,Simone Veil
8350,SVEILA,Simone Veil,44.87976500,-0.63698900,33069,,0,TSVEIL,1,4718,SIM,SIMVEI_A,8350,4718,SIMONE VEIL
8351,SVEILR,Simone Veil,44.87955400,-0.63654400,33069,,0,TSVEIL,1,4720,SIM,SIMVEI_R,8351,4720,SIMONE VEIL
9004,VEI22A,Simone Veil,44.95499700,-0.60267500,33312,,0,BVEIL22,0,4899,VEIL,VEI22A,9004,4899,Simone Veil
9005,VEI22R,Simone Veil,44.95500700,-0.60292900,33312,,0,BVEIL22,0,4902,VEIL,VEI22R,9005,4902,Simone Veil
1260,QBR02A,Simone-Veil (Rive Gauche),44.82060000,-0.54217400,33063,,0,BQBRIE,1,3383,QBMW,QBR02A,1260,3383,Simone-Veil
5842,QBR11A,Simone-Veil (Rive Gauche),44.82045700,-0.54215200,33063,,0,BQBRIE,1,3382,QBRI,QBR11A,5842,3382,Simone-Veil
9730,BRI54R,Simone-Veil (Rive Gauche),44.82117700,-0.54161500,33063,,0,BQBRIE,0,5630,QBRI,BRI54R,9730,5630,Simone-Veil
9731,BRI54A,Simone-Veil (Rive Gauche),44.82124100,-0.54158100,33063,,0,BQBRIE,0,5629,QBRI,BRI54A,9731,5629,Simone-Veil
2951,AVT52A,Sirtema,44.88345157,-0.65507803,,,0,,0,218,TAIL,AVT52A,2951,218,Sirtema
2952,AVT52R,Sirtema,44.88294200,-0.65495600,33162,,0,BAVTAI3,0,219,AVTA,AVT52R,2952,219,Sirtema
7940,SIR72R,Sirtema,44.88391050,-0.65537417,,,0,,0,4564,AVTA,SIR72R,7940,4564,Sirtema
8751,SIR38R,Sirtéma,44.88304300,-0.65489900,33162,,0,BSIRTE2,1,4826,SIR2,SIR38R,8751,4826,Sirtéma
1155,SOC52R,Socrate,44.88202000,-0.67875500,33200,,0,BSOCR52,1,3712,SOCR,SOC52R,1155,3712,Socrate
1283,SOC52A,Socrate,44.88207000,-0.67861900,33200,,0,BSOCR52,1,3711,SOCR,SOC52A,1283,3711,Socrate
3144,SOC80R,Socrate,44.80919600,-0.66292000,33318,,0,BSOCRA,1,3708,SOCR,SOC80R,3144,3708,Socrate
7412,SOC36A,Socrate,44.80849200,-0.66241800,33318,,0,BSOC36,0,4296,SOC3,SOC36A,7412,4296,Socrate
808,SOC47A,Socrate,44.80905400,-0.66205000,33318,,0,BSOCRA,1,3710,SOCR,SOC47A,808,3710,Socrate
13131,SOL39A,Solarium,44.78212366,-0.62724046,,,0,,0,5681,SOLA,SOL39A,13131,5681,Solarium
13132,SOL39R,Solarium,44.78191100,-0.62631600,33192,,0,BSOLAR,0,5678,SOLA,SOL39R,13132,5678,Solarium
1661,SOL42R,Solarium,44.78193500,-0.62805100,33192,,0,BSOLAR,1,3714,SOLA,SOL42R,1661,3714,Solarium
781,SOL42A,Solarium,44.78139100,-0.62925600,33192,,0,BSOLAR,1,3713,SOLA,SOL42A,781,3713,Solarium
3256,SLE58R,Solesse,44.90643640,-0.62230740,,,0,,0,3716,SOLE,SLE58R,3256,3716,Solesse
3266,SLE58A,Solesse,44.90644407,-0.62262496,,,0,,0,3715,SOLE,SLE58A,3266,3715,Solesse
1586,SOM90R,Somme,44.90609200,-0.51722600,33032,,0,BSOMMB,1,3717,SOMM,SOM90R,1586,3717,Somme
2076,SOM90A,Somme,44.90644800,-0.51709600,33032,,0,BSOMMB,0,3718,SOMM,SOM90A,2076,3718,Somme
225,SOO20A,Soors,44.77202500,-0.56435300,33550,,0,BSOORS,1,3721,SOO2,SOO20A,225,3721,Soors
2709,SOO20R,Soors,44.77261000,-0.56439000,33550,,0,BSOORS,1,3720,SOOR,SOO20R,2709,3720,Soors
598,SOU54R,Soubiras,44.86301100,-0.61792000,33063,,0,BSOUBI,1,3723,SOUB,SOU54R,598,3723,Soubiras
870,SOU54A,Soubiras,44.86350100,-0.61892800,33069,,0,BSOUBI,1,3722,SOUB,SOU54A,870,3722,Soubiras
7221,TSOU88,Souge,44.85566900,-0.78448600,33273,,0,BTSOUGE,0,4190,TSOU,TSOU88,7221,4190,Souge
2542,SOU03A,Sourdis,44.88405700,-0.52120700,33249,,0,BSOURD,1,3724,SOUR,SOU03A,2542,3724,Sourdis
2552,SOU03R,Sourdis,44.88414700,-0.52122500,33249,,0,BSOURD,1,3725,SOUR,SOU03R,2552,3725,Sourdis
6421,SOU32A,Sousa Mendès,44.86503600,-0.57155300,33063,,0,BSOUSA,1,3726,SOUS,SOU32A,6421,3726,Sousa Mendès
6422,SOU32R,Sousa Mendès,44.86490800,-0.57131700,33063,,0,BSOUSA,1,3727,SOUS,SOU32R,6422,3727,Sousa Mendès
9410,SCOFARA,Square Farge,44.81397900,-0.54884600,33039,,0,BSCOFAR,0,5354,SCOF,SCOFARA,9410,5354,Square Farge
9411,SCOFARR,Square Farge,44.81408000,-0.54880200,33039,,0,BSCOFAR,0,,,,,,
1351,SQM08R,Square Monrepos,44.84268980,-0.53652414,,,0,,0,3729,SQMO,SQM08R,1351,3729,Square Monrepos
941,SQM08A,Square Monrepos,44.84264241,-0.53659716,,,0,,0,3730,SQMO,SQM08A,941,3730,Square Monrepos
75,SQP90A,Square Prévert,44.91227851,-0.51796918,,,0,,0,3731,SQPR,SQP90A,75,3731,Square Prévert
9072,SAL21A,St Albe,44.76971256,-0.62946336,,,0,,0,4983,SALB,SAL21A,9072,4983,St Albe
988,STA52A,St Amand,44.85578943,-0.61578221,,,0,,0,3735,STAM,STA52A,988,3735,St Amand
7923,SDE07A,St Denis,44.94577286,-0.49098481,,,0,,0,4575,DENI,SDE07A,7923,4575,St Denis
7924,SDE07R,St Denis,44.94545517,-0.49048278,,,0,,0,4576,DENI,SDE07R,7924,4576,St Denis
15086,SBGENA,St Genès,44.81944184,-0.58411496,,,0,,0,4244,SBGE,SBGENA,15086,4244,St Genès
8714,BRU29R,St-Bruno H Région,44.83737258,-0.58926233,,,0,,0,4805,BRUN,BRU29R,8714,4805,St-Bruno H Région
8025,PIL175,St-Jean d'Illac,44.80959150,-0.77788689,,,0,,0,4603,PILL,PIL175,8025,4603,St-Jean d'Illac
4741,STAD67,Stade,44.87167100,-0.47700900,33013,,0,BSTAD67,1,3757,STAD,STAD67,4741,3757,Stade
7781,STADE,Stade  Atlantique,44.89453505,-0.56564648,,,0,,0,4486,STAD,STADE,7781,4486,Stade  Atlantique
15781,STAD18,Stade Atlantique,44.89416385,-0.56569896,,,0,,0,5783,STAD,STAD18,15781,5783,Stade Atlantique
5922,SBA41R,Stade Batany,44.84261502,-0.60740879,,,0,,0,3761,BATA,SBA41R,5922,3761,Stade Batany
2419,BAT16R,Stade Bel Air,44.84290900,-0.60640200,33063,,0,BBATAN,1,3762,BATA,BAT16R,2419,3762,Stade Bel Air
5363,BAT16A,Stade Bel Air,44.84233600,-0.60740400,33063,,0,BBATAN,1,3760,BATA,BAT16A,5363,3760,Stade Bel Air
3410,BRE78A,Stade Breillan,44.91670600,-0.64944500,33056,,0,BSTBREI,1,3763,STBR,BRE78A,3410,3763,Stade Breillan
3411,BRE78R,Stade Breillan,44.91664000,-0.64926300,33056,,0,BSTBREI,1,3764,STBR,BRE78R,3411,3764,Stade Breillan
2821,STC84R,Stade Cap de Bos,44.78846600,-0.68251500,33318,,0,BSTCPBO,1,3767,STCP,STC84R,2821,3767,Stade Cap de Bos
5653,STC23R,Stade Cap de Bos,44.78839800,-0.68265000,33318,,0,BSTCBO,1,3766,STCB,STC23R,5653,3766,Stade Cap de Bos
845,STC46R,Stade Cap de Bos,44.78895600,-0.68321800,33318,,0,BSTCBO,0,3765,STCB,STC46R,845,3765,Stade Cap de Bos
9705,STC77R,Stade Cap de Bos,44.78896600,-0.68347200,33318,,0,BSTCBO,0,5585,STCB,STC77R,9705,5585,Stade Cap de Bos
1801,CDEL9R,Stade Ch Delmas,44.82962185,-0.59593533,,,0,,0,3768,CDEL,CDEL9R,1801,3768,Stade Ch Delmas
2326,CDEL9A,Stade Ch Delmas,44.83040384,-0.59683399,,,0,,0,3771,CDEL,CDEL9A,2326,3771,Stade Ch Delmas
1595,BAOR9A,Stade Chaban Delmas,44.83207400,-0.59839800,33063,,0,BBAROR,1,269,BARO,BAOR9A,1595,269,Stade Ch Delmas
1749,BAOR9R,Stade Chaban Delmas,44.83096100,-0.59798400,33063,,0,BBAROR,1,270,BARO,BAOR9R,1749,270,Stade Ch Delmas
4585,CDELA,Stade Chaban Delmas,44.83160400,-0.59789900,33063,,0,TCDELM1,1,3770,SCD,CDELM_A,4585,3770,STADE C. DELMAS
4586,CDELR,Stade Chaban Delmas,44.83124000,-0.59911700,33063,,0,TCDELM2,1,3769,SCD,CDELM_R,4586,3769,STADE C. DELMAS
5304,BIS39A,Stade Cruchon,44.81726100,-0.64847800,33281,,0,BBISSY,1,647,BISS,BIS39A,5304,647,Stade Cruchon
5305,BIS39R,Stade Cruchon,44.81683700,-0.64850200,33281,,0,BBISSY,1,648,BISS,BIS39R,5305,648,Stade Cruchon
6347,STD73R,Stade Daugère,44.88557338,-0.59285351,,,0,,0,3773,STDA,STD73R,6347,3773,Stade Daugère
6348,STD73A,Stade Daugère,44.88548631,-0.59275919,,,0,,0,3772,STDA,STD73A,6348,3772,Stade Daugère
7292,SDA15A,Stade Daugère,44.88473600,-0.59255900,33075,,0,BSDAUGE,1,4251,SDAU,SDA15A,7292,4251,Stade Daugère
7293,SDA15R,Stade Daugère,44.88487100,-0.59255500,33075,,0,BSDAUGE,1,4252,SDAU,SDA15R,7293,4252,Stade Daugère
1318,MOU42A,Stade de Moulerens,44.78003500,-0.63129400,33192,,0,BMOULER,0,3776,MOUL,MOU42A,1318,3776,Stade Moulerens
1668,MOU42R,Stade de Moulerens,44.78029700,-0.63072900,33192,,0,BMOULER,0,3777,MOUL,MOU42R,1668,3777,Stade Moulerens
2425,JAR16R,Stade du Jard,44.84686000,-0.63777100,33281,,0,BJARD,1,3779,JARD,JAR16R,2425,3779,Stade du Jard
2512,JAR16A,Stade du Jard,44.84701700,-0.63819900,33281,,0,BJARD,1,3780,JARD,JAR16A,2512,3780,Stade du Jard
6692,JAR33A,Stade du Jard,44.84639964,-0.63916004,,,0,,0,3778,JARD,JAR33A,6692,3778,Stade du Jard
6992,JAR71A,Stade du Jard,44.84621160,-0.63912251,,,0,,0,3781,JARD,JAR71A,6992,3781,Stade du Jard
4,PMA58A,Stade Euro,44.87526159,-0.55314079,,,0,,0,4499,PMAR,PMA58A,4,4499,Stade Euro
2001,LHZ93R,Stade Lachaze,44.94191600,-0.49583300,33003,,0,BLACHZ,1,3785,LACH,LHZ93R,2001,3785,Stade Lachaze
413,LHZ93A,Stade Lachaze,44.94197700,-0.49590000,33003,,0,BLACHZ,1,3784,LACH,LHZ93A,413,3784,Stade Lachaze
15112,NVSTAD,Stade Matmut Atl.,44.89513604,-0.56573541,,,0,,0,4305,STAD,NVSTAD,15112,4305,Stade Matmut Atl.
2482,STA55A,Stade Municipal,44.91653900,-0.68426700,33519,,0,BSTAD55,1,3789,STAD,STA55A,2482,3789,Stade Municipal
341,STA55R,Stade Municipal,44.91630900,-0.68495000,33519,,0,BSTAD55,1,3788,STAD,STA55R,341,3788,Stade Municipal
3198,CRO23R,Stade Musard,44.80760100,-0.55102600,33039,,0,BCROIZA,1,1134,CROI,CRO23R,3198,1134,Stade Musard
3322,CRO23A,Stade Musard,44.80761600,-0.55168500,33039,,0,BCROIZA,1,1136,CROI,CRO23A,3322,1136,Stade Musard
7393,MUSARR,Stade Musard,44.80795300,-0.55155500,33039,,0,TMUSARD,1,2903,SMU,STADMU_R,7393,2903,STADE MUSARD
7394,MUSARA,Stade Musard,44.80801700,-0.55153300,33039,,0,TMUSARD,1,2904,SMU,STADMU_A,7394,2904,STADE MUSARD
5524,ACI45A,Stade Nautique,44.80260400,-0.64390600,33318,,0,BACIERI,1,35,ACIE,ACI45A,5524,35,Stade Nautique
5525,ACI45R,Stade Nautique,44.80256200,-0.64378900,33318,,0,BACIERI,1,34,ACIE,ACI45R,5525,34,Stade Nautique
1619,ORNO43,Stade Ornon,44.77331600,-0.63941300,33192,,0,BORNON,1,3790,ORNO,ORNO43,1619,3790,Stade Ornon
3247,ORN80A,Stade Ornon,44.77366500,-0.63866400,33192,,0,BORNON,1,3792,ORNO,ORN80A,3247,3792,Stade Ornon
4043,ORN43T,Stade Ornon,44.77311100,-0.63961500,33192,,0,BORNON,1,3791,ORNO,ORN43T,4043,3791,Stade Ornon
1760,STE52R,Stade Stéhélin,44.85701753,-0.62013161,,,0,,0,3795,STEH,STE52R,1760,3795,Stade Stéhélin
1944,STE52A,Stade Stéhélin,44.85754461,-0.62110330,,,0,,0,3794,STEH,STE52A,1944,3794,Stade Stéhélin
3159,STE51A,Stade Stéhélin,44.85420500,-0.62291500,33063,,0,BSTEHL,1,3793,STEH,STE51A,3159,3793,Stade Stéhélin
3168,STE51R,Stade Stéhélin,44.85390200,-0.62254100,33063,,0,BSTEHL,0,3796,STEH,STE51R,3168,3796,Stade Stéhélin
5916,PFRA41,Stade Stéhélin,44.85728200,-0.62416600,33063,,0,BPFRANC,1,3165,PFRA,PFRA41,5916,3165,Stade Stéhélin
9034,STE03R,Stade Stéhélin,44.85726350,-0.62060365,,,0,,0,4926,STEH,STE03R,9034,4926,Stade Stéhélin
9177,STEHEA,Stade Stéhélin,44.85782800,-0.62209700,33063,,0,BSSTEHE,1,5083,SSTE,STEHEA,9177,5083,Stade Stéhélin
9178,STEHER,Stade Stéhélin,44.85785100,-0.62192100,33063,,0,BSSTEHE,1,5084,SSTE,STEHER,9178,5084,Stade Stéhélin
9723,PFR73A,Stade Stéhélin,44.85771200,-0.62371200,33063,,0,BSSTEHE,0,5636,SSTE,PFR73A,9723,5636,Stade Stéhélin
7791,STS43A,Stade Suzon,44.81207400,-0.57756800,33522,,0,BSTSUZO,0,4509,STSU,STS43A,7791,4509,Stade Suzon
7792,STS43R,Stade Suzon,44.81208400,-0.57779600,33522,,0,BSTSUZO,1,4510,STSU,STS43R,7792,4510,Stade Suzon
7583,TRI36R,Stade Trigan,44.75930245,-0.56622792,,,0,,0,4425,TRIG,TRI36R,7583,4425,Stade Trigan
7584,TRI36A,Stade Trigan,44.75930820,-0.56632947,,,0,,0,4420,TRIG,TRI36A,7584,4420,Stade Trigan
7012,WAN89A,Stade Wangermez,44.77791800,-0.55456600,33550,,0,BWANGER,1,3797,WANG,WAN89A,7012,3797,Stade Wangermez
9256,WAN90A,Stade Wangermez,44.77880200,-0.55566000,33550,,0,BWANGER,1,5162,WANG,WAN90A,9256,5162,Stade Wangermez
15113,SBSTAL,Stalingrad,44.84018760,-0.55924338,,,0,,0,4284,SBST,SBSTAL,15113,4284,Stalingrad
15114,SBTSTA,Stalingrad,44.84055698,-0.56009017,,,0,,0,4283,SBTS,SBTSTA,15114,4283,Stalingrad
3545,STALI3,Stalingrad,44.84039346,-0.56013047,,,0,,0,3806,STAL,STALI3,3545,3806,Stalingrad
3605,TSTA27,Stalingrad,44.83994246,-0.55986119,,,0,,0,3807,TSTA,TSTA27,3605,3807,Stalingrad
3710,STALA,Stalingrad,44.84031400,-0.55978300,33063,,0,TSTALIT,1,3802,STA,STALIN_A,3710,3802,STALINGRAD
3711,STALR,Stalingrad,44.84031600,-0.55972000,33063,,0,TSTALIT,1,3803,STA,STALIN_R,3711,3803,STALINGRAD
4524,STAL91,Stalingrad,44.84022608,-0.55944849,,,0,,0,3808,STA9,STAL91,4524,3808,Stalingrad
5576,STAL38,Stalingrad,44.84059370,-0.55978848,,,0,,0,3801,STAL,STAL38,5576,3801,Stalingrad
5801,STA45A,Stalingrad,44.83948700,-0.55888200,33063,,0,BSTALIN,1,3799,STAL,STA45A,5801,3799,Stalingrad
5802,STA45R,Stalingrad,44.83990423,-0.55740134,,,0,,0,3798,STAL,STA45R,5802,3798,Stalingrad
6382,STA10A,Stalingrad,44.83952873,-0.55983496,,,0,,0,3800,STAL,STA10A,6382,3800,Stalingrad
6386,STA10R,Stalingrad,44.84196800,-0.56076200,33063,,0,BBASTI,0,3804,BAST,STA10R,6386,3804,Stalingrad
7556,STA27A,Stalingrad,44.84039346,-0.56013047,,,0,,0,4371,STA,STA27A,7556,4371,Stalingrad
8131,STA19A,Stalingrad,44.83912636,-0.55945477,,,0,,0,4637,QDES,STA19A,8131,4637,Stalingrad
8142,TST24R,Stalingrad,44.84001600,-0.55953700,33063,,0,BTSTALI,1,4642,TSTA,TST24R,8142,4642,Stalingrad
9834,PLST28,Stalingrad,44.84037700,-0.56035700,33063,,0,BSTALIT,0,5818,STAL,PLST28,9834,5818,Stalingrad
9835,STA30A,Stalingrad,44.84038656,-0.56034538,,,0,,0,5819,STAL,STA30A,9835,5819,Stalingrad
6903,STA69A,Stalingrad (Parlier),44.84153000,-0.56347100,33063,,0,BSTAL69,1,3809,STAL,STA69A,6903,3809,Stalingrad
7191,STA16R,Stalingrad (rue de la Benauge),44.83943500,-0.55881600,33063,,0,BSTALIN,1,4748,STAL,STA16R,7191,4748,Stalingrad
3788,QDE07R,Stalingrad (Sem),44.83917100,-0.55976200,33063,,0,BDESCH,1,3387,DESC,QDE07R,3788,3387,Quai Deschamps
5854,DES45R,Stalingrad (Sem),44.83884400,-0.55953800,33063,,0,BDESCH,0,3386,DESC,DES45R,5854,3386,Stalingrad (Sem)
13176,RSEM60,Stalingrad (Serr),44.84171300,-0.56056900,33063,,0,BRSEM60,0,5759,RSEM,RSEM60,13176,5759,Stalingrad (Serr)
13177,STA60A,Stalingrad (Serr),44.84147100,-0.56164300,33063,,0,BSTA60A,0,5758,STA6,STA60A,13177,5758,Stalingrad (Serr)
9807,SER19R,Stalingrad (Serr),44.84190200,-0.56028900,33063,,0,BSER19,0,5781,SER1,SER19R,9807,5781,Stalingrad (Serr)
8132,STA19R,Stalingrad (Tram A),44.84058600,-0.56001600,33063,,0,BSTALI1,1,4638,STLI,STA19R,8132,4638,Stalingrad
8712,STAPSR,STAPS,44.79338600,-0.61520900,33318,,0,BSTAPS,0,4799,STAP,STAPSR,8712,4799,STAPS
8713,STAPSA,STAPS,44.79327000,-0.61518900,33318,,0,BSTAPS,0,4800,STAP,STAPSA,8713,4800,STAPS
14,SCR53R,Ste Christine,44.88028051,-0.68528376,,,0,,0,3817,SCRI,SCR53R,14,3817,Ste Christine
345,SCR53A,Ste Christine,44.88066741,-0.68557540,,,0,,0,3818,SCRI,SCR53A,345,3818,Ste Christine
3585,PAL02A,Ste Croix,44.83071325,-0.55931408,,,0,,0,3819,CROI,PAL02A,3585,3819,Ste Croix
2745,EUL23R,Ste Eulalie,44.83280404,-0.57696317,,,0,,0,3821,EULA,EUL23R,2745,3821,Ste Eulalie
2928,SGE56R,Ste Germaine,44.87256252,-0.61605191,,,0,,0,3822,SGER,SGE56R,2928,3822,Ste Germaine
927,SGE56A,Ste Germaine,44.87269578,-0.61611120,,,0,,0,3823,SGER,SGE56A,927,3823,Ste Germaine
2742,STR45R,Strasbourg,44.82883111,-0.58305517,,,0,,0,3829,STRA,STR45R,2742,3829,Strasbourg
428,STR45A,Strasbourg,44.82854782,-0.58373365,,,0,,0,3828,STRA,STR45A,428,3828,Strasbourg
2594,STR51R,Strélitzias,44.85634600,-0.65161500,33281,,0,BSTREL,0,3831,STRE,STR51R,2594,3831,Strélitzias
3164,STR51A,Strélitzias,44.85643900,-0.65179800,33281,,0,BSTREL,1,3830,STRE,STR51A,3164,3830,Strélitzias
9452,SCOSUR,Surcouf,44.78205300,-0.67694400,33318,,0,BSCOSUR,0,,,,,,
3939,SUR94A,Surin,44.93961700,-0.47201200,33487,,0,BSURIN,1,3832,SURI,SUR94A,3939,3832,Surin
3940,SUR94R,Surin,44.93910300,-0.47231000,33003,,0,BSURIN,1,3833,SURI,SUR94R,3940,3833,Surin
13123,SY460A,Sybille,44.91821494,-0.51834168,,,0,,0,5672,SYBI,SY460A,13123,5672,Sybille
1511,SYB90R,Sybille,44.91824100,-0.51836900,33032,,0,BSYBILL,1,3835,SYBI,SYB90R,1511,3835,Sybille
2113,SYB90A,Sybille,44.91821400,-0.51807500,33032,,0,BSYBILL,1,3834,SYBI,SYB90A,2113,3834,Sybille
3179,SEG10A,Ségur,44.82455280,-0.58213634,,,0,,0,3690,SEGU,SEG10A,3179,3690,Ségur
323,SEV40A,Sévène,44.80519692,-0.58037039,,,0,,0,3699,SEVE,SEV40A,323,3699,Sévène
436,SEV40R,Sévène,44.80501622,-0.58038419,,,0,,0,3700,SEVE,SEV40R,436,3700,Sévène
471,TAF20A,Taffanel,44.81137100,-0.57392700,33063,,0,BTAFFA,0,3836,TAFF,TAF20A,471,3836,Taffanel
862,TAF20R,Taffanel,44.81181900,-0.57374000,33063,,0,BTAFFA,1,3837,TAFF,TAF20R,862,3837,Taffanel
2943,TCI37A,Taillan Cimetière,44.91015700,-0.67529900,33519,,0,BTCIME,1,3839,TCIM,TCI37A,2943,3839,Taillan Cimetière
3302,TCI37R,Taillan Cimetière,44.90992300,-0.67500500,33519,,0,BTCIME,1,3838,TCI1,TCI37R,3302,3838,Taillan Cimetière
3743,FORUA,Talence Centre-Forum,44.81194800,-0.59094200,33522,,0,TFORUM,1,1486,FOR,FORUM_A,3743,1486,FORUM
3744,FORUR,Talence Centre-Forum,44.81196500,-0.59098100,33522,,0,TFORUM,1,1485,FOR,FORUM_R,3744,1485,FORUM
9300,FOR73A,Talence Centre-Forum,44.81063400,-0.59087100,33522,,0,BFORUM4,0,5227,FORU,FOR73A,9300,5227,Centre-Forum
9304,FOR73R,Talence Centre-Forum,44.81055600,-0.59162600,33522,,0,BFORUM4,0,5228,FORU,FOR73R,9304,5228,Centre-Forum
1637,FOR19R,Talence Centre-Forum (côté Esplanade),44.81135800,-0.59105600,33522,,0,BFORUM,1,1488,FORM,FOR19R,1637,1488,Centre-Forum
9107,SBFORA,Talence Forum,44.81292936,-0.59068843,,,0,,0,5010,FORU,SBFORA,9107,5010,Talence Forum
9359,SCOTAMA,Tamaris,44.94249200,-0.53631200,33434,,0,BSCOTAM,0,,,,,,
9360,SCOTAMR,Tamaris,44.94237800,-0.53650800,33434,,0,BSCOTAM,0,,,,,,
5195,TANA39,Tanaïs,44.92873694,-0.67546433,,,0,,0,3841,TANA,TANA39,5195,3841,Tanaïs
2591,TAN02A,Tandonnet,44.81701600,-0.54659400,33039,,0,BTANDO,1,3843,TAND,TAN02A,2591,3843,Tandonnet
3098,TAN02R,Tandonnet,44.81703600,-0.54654500,33039,,0,BTANDO,0,3842,TAND,TAN02R,3098,3842,Tandonnet
7545,TAR63A,Taris,44.85205100,-0.49253000,33013,,0,BTARIS,1,4361,TARI,TAR63A,7545,4361,Taris
7546,TAR63R,Taris,44.85358000,-0.49348600,33013,,0,BTARIS,1,4365,TRIS,TAR63R,7546,4365,Taris
1983,TAR93A,Tarrey,44.95089800,-0.49078400,33003,,0,BTARREY,0,3844,TARR,TAR93A,1983,3844,Tarrey
431,TAR93R,Tarrey,44.95090400,-0.49089800,33003,,0,BTARREY,0,3845,TARR,TAR93R,431,3845,Tarrey
1142,TAR47R,Tartifume,44.79132600,-0.70999100,33318,,0,BTARTIF,1,3846,TART,TAR47R,1142,3846,Tartifume
13096,TAR24R,Tartifume,44.79204100,-0.70881100,33318,,0,BTARTIF,0,5614,TART,TAR24R,13096,5614,Tartifume
283,TAR47A,Tartifume,44.79161000,-0.70931400,33318,,0,BTARTIF,1,3847,TART,TAR47A,283,3847,Tartifume
13078,FRS34A,Tassigny,44.84692767,-0.65845176,,,0,,0,5573,FRSR,FRS34A,13078,5573,Tassigny
5886,TAS33A,Tassigny,44.85482400,-0.61414900,33063,,0,BTASGNY,1,3850,TASG,TAS33A,5886,3850,Tassigny
5887,TAS33R,Tassigny,44.85572700,-0.61383900,33063,,0,BTASGNY,1,3849,TASG,TAS33R,5887,3849,Tassigny
6435,FRO16R,Tassigny,44.84788500,-0.65922400,33281,,0,BFROBIN,1,1536,FROB,FRO16R,6435,1536,Tassigny
6436,FRO16A,Tassigny,44.84753800,-0.65879600,33281,,0,BFROBIN,1,1535,FROB,FRO16A,6436,1535,Tassigny
7591,TAS92R,Tassigny,45.01049806,-0.52621320,,,0,,0,4407,TASS,TAS92R,7591,4407,Tassigny
9334,SCOTAS,Tassigny,45.01052700,-0.52616400,33004,,0,BSCOTAS,0,,,,,,
9688,SCOTAR,Tassigny,45.01056900,-0.52624300,33004,,0,BSCOTAS,0,,,,,,
13088,TAU31R,Tauzia,44.82782862,-0.55764950,,,0,,0,5604,TAUZ,TAU31R,13088,5604,Tauzia
3766,TAUZA,Tauzia,44.82908800,-0.55855300,33063,,0,TTAUZI,1,3853,TAU,TAUZIA_A,3766,3853,TAUZIA
3767,TAUZR,Tauzia,44.82903500,-0.55853600,33063,,0,TTAUZI,1,3852,TAU,TAUZIA_R,3767,3852,TAUZIA
5536,TAU41A,Tauzin,44.82110500,-0.60205100,33063,,0,BTAUZIN,1,3855,TAUZ,TAU41A,5536,3855,Tauzin
5537,TAU41R,Tauzin,44.82130100,-0.60182300,33063,,0,BTAUZIN,1,3854,TAUZ,TAU41R,5537,3854,Tauzin
